model,experiment,year,tas,clim_mean,tas_anom
EC-Earth3,ssp585,2046,13.62361495,11.34902377,2.274591181
EC-Earth3,ssp585,2047,13.64126525,11.34902377,2.292241476
EC-Earth3,ssp585,2048,13.45618552,11.34902377,2.107161751
EC-Earth3,ssp585,2049,13.43942479,11.34902377,2.090401018
EC-Earth3,ssp585,2050,13.64977666,11.34902377,2.300752888
EC-Earth3,ssp585,2051,13.47990901,11.34902377,2.130885243
EC-Earth3,ssp585,2052,13.79031329,11.34902377,2.441289521
EC-Earth3,ssp585,2053,13.79339228,11.34902377,2.444368514
EC-Earth3,ssp585,2054,13.81491164,11.34902377,2.465887872
EC-Earth3,ssp585,2055,13.73936308,11.34902377,2.390339313
EC-Earth3,ssp585,2056,14.05241089,11.34902377,2.703387122
EC-Earth3,ssp585,2057,13.98706621,11.34902377,2.638042438
EC-Earth3,ssp585,2058,13.97097172,11.34902377,2.621947947
EC-Earth3,ssp585,2059,13.8272217,11.34902377,2.47819793
EC-Earth3,ssp585,2060,14.2292828,11.34902377,2.880259035
EC-Earth3,ssp585,2061,14.50610621,11.34902377,3.157082444
EC-Earth3,ssp585,2062,14.55379856,11.34902377,3.204774787
EC-Earth3,ssp585,2063,14.36076733,11.34902377,3.011743559
EC-Earth3,ssp585,2064,14.40468486,11.34902377,3.055661091
EC-Earth3,ssp585,2065,14.59469465,11.34902377,3.245670878
EC-Earth3,ssp585,2066,14.48028691,11.34902377,3.131263143
EC-Earth3,ssp585,2067,14.69811962,11.34902377,3.349095852
EC-Earth3,ssp585,2068,14.81580566,11.34902377,3.466781886
EC-Earth3,ssp585,2069,14.93323944,11.34902377,3.584215668
EC-Earth3,ssp585,2070,14.83628039,11.34902377,3.487256621
EC-Earth3,ssp585,2071,14.88630946,11.34902377,3.537285688
EC-Earth3,ssp585,2072,14.86800383,11.34902377,3.518980056
EC-Earth3,ssp585,2073,14.93690752,11.34902377,3.587883753
EC-Earth3,ssp585,2074,15.07188713,11.34902377,3.722863357
EC-Earth3,ssp585,2075,15.20623988,11.34902377,3.857216113
EC-Earth3,ssp585,2076,15.33503761,11.34902377,3.986013836
EC-Earth3,ssp585,2077,15.1924374,11.34902377,3.843413636
EC-Earth3,ssp585,2078,15.53151294,11.34902377,4.182489167
EC-Earth3,ssp585,2079,15.3835869,11.34902377,4.034563135
EC-Earth3,ssp585,2080,15.47744909,11.34902377,4.12842532
EC-Earth3,ssp585,2081,15.45439919,11.34902377,4.105375422
EC-Earth3,ssp585,2082,15.31736719,11.34902377,3.968343421
EC-Earth3,ssp585,2083,15.7787329,11.34902377,4.429709129
EC-Earth3,ssp585,2084,15.82560015,11.34902377,4.476576377
EC-Earth3,ssp585,2085,15.768111,11.34902377,4.419087231
EC-Earth3,ssp585,2086,15.87476062,11.34902377,4.525736853
EC-Earth3,ssp585,2087,15.99364587,11.34902377,4.644622102
EC-Earth3,ssp585,2088,15.80939909,11.34902377,4.460375321
EC-Earth3,ssp585,2089,15.9987497,11.34902377,4.649725931
EC-Earth3,ssp585,2090,16.22303921,11.34902377,4.874015443
EC-Earth3,ssp585,2091,16.04286415,11.34902377,4.693840379
EC-Earth3,ssp585,2092,16.29441726,11.34902377,4.94539349
EC-Earth3,ssp585,2093,16.16237192,11.34902377,4.81334815
EC-Earth3,ssp585,2094,16.44726476,11.34902377,5.098240993
EC-Earth3,ssp585,2095,16.45330762,11.34902377,5.104283846
EC-Earth3,ssp585,2096,16.3302202,11.34902377,4.981196435
EC-Earth3,ssp585,2097,16.73041617,11.34902377,5.381392404
EC-Earth3,ssp585,2098,16.56926789,11.34902377,5.22024412
EC-Earth3,ssp585,2099,16.62712002,11.34902377,5.278096246
GFDL-ESM4,historical,1961,10.258178,10.89973626,-0.64155826
GFDL-ESM4,historical,1962,10.01542403,10.89973626,-0.884312228
GFDL-ESM4,historical,1963,10.16170536,10.89973626,-0.738030896
GFDL-ESM4,historical,1964,10.22274289,10.89973626,-0.676993366
GFDL-ESM4,historical,1965,10.27143872,10.89973626,-0.628297541
GFDL-ESM4,historical,1966,10.22642017,10.89973626,-0.673316095
GFDL-ESM4,historical,1967,10.17818497,10.89973626,-0.72155129
GFDL-ESM4,historical,1968,10.13989862,10.89973626,-0.759837644
GFDL-ESM4,historical,1969,10.26652784,10.89973626,-0.633208419
GFDL-ESM4,historical,1970,10.14451503,10.89973626,-0.755221235
GFDL-ESM4,historical,1971,9.939590781,10.89973626,-0.960145479
GFDL-ESM4,historical,1972,10.35952115,10.89973626,-0.540215113
GFDL-ESM4,historical,1973,10.43258728,10.89973626,-0.467148976
GFDL-ESM4,historical,1974,10.05754434,10.89973626,-0.842191917
GFDL-ESM4,historical,1975,10.23690968,10.89973626,-0.662826578
GFDL-ESM4,historical,1976,10.44935701,10.89973626,-0.45037925
GFDL-ESM4,historical,1977,10.63893909,10.89973626,-0.260797172
GFDL-ESM4,historical,1978,10.41151601,10.89973626,-0.488220252
GFDL-ESM4,historical,1979,10.33864154,10.89973626,-0.561094718
GFDL-ESM4,historical,1980,10.42103545,10.89973626,-0.478700806
GFDL-ESM4,historical,1981,10.62494933,10.89973626,-0.27478693
GFDL-ESM4,historical,1982,10.39942959,10.89973626,-0.50030667
GFDL-ESM4,historical,1983,10.39802338,10.89973626,-0.501712877
GFDL-ESM4,historical,1984,10.45297833,10.89973626,-0.446757927
GFDL-ESM4,historical,1985,10.41348926,10.89973626,-0.486247005
GFDL-ESM4,historical,1986,10.55959026,10.89973626,-0.340146002
GFDL-ESM4,historical,1987,10.75681237,10.89973626,-0.142923893
GFDL-ESM4,historical,1988,10.6176016,10.89973626,-0.282134663
GFDL-ESM4,historical,1989,10.5655308,10.89973626,-0.334205464
GFDL-ESM4,historical,1990,10.577777,10.89973626,-0.321959264
GFDL-ESM4,historical,1991,10.44219258,10.89973626,-0.457543677
GFDL-ESM4,historical,1992,10.75272979,10.89973626,-0.147006474
GFDL-ESM4,historical,1993,10.65439728,10.89973626,-0.245338979
GFDL-ESM4,historical,1994,10.65906129,10.89973626,-0.240674973
GFDL-ESM4,historical,1995,11.08087292,10.89973626,0.181136657
GFDL-ESM4,historical,1996,10.75053149,10.89973626,-0.14920477
GFDL-ESM4,historical,1997,10.64144735,10.89973626,-0.258288913
GFDL-ESM4,historical,1998,10.69748049,10.89973626,-0.202255767
GFDL-ESM4,historical,1999,10.90343802,10.89973626,0.003701762
GFDL-ESM4,historical,2000,10.79619812,10.89973626,-0.103538142
GFDL-ESM4,historical,2001,10.62699344,10.89973626,-0.272742816
GFDL-ESM4,historical,2002,10.92687541,10.89973626,0.027139145
GFDL-ESM4,historical,2003,10.75337178,10.89973626,-0.146364485
GFDL-ESM4,historical,2004,11.07532593,10.89973626,0.17558967
GFDL-ESM4,historical,2005,10.9971171,10.89973626,0.097380837
GFDL-ESM4,historical,2006,10.83081383,10.89973626,-0.068922426
GFDL-ESM4,historical,2007,11.05519556,10.89973626,0.155459297
GFDL-ESM4,historical,2008,10.92659739,10.89973626,0.026861127
GFDL-ESM4,historical,2009,11.0377687,10.89973626,0.138032439
GFDL-ESM4,historical,2010,11.01058493,10.89973626,0.110848668
GFDL-ESM4,historical,2011,10.86783532,10.89973626,-0.031900937
GFDL-ESM4,historical,2012,10.90915327,10.89973626,0.009417014
GFDL-ESM4,historical,2013,11.12695568,10.89973626,0.227219424
GFDL-ESM4,historical,2014,10.98016848,10.89973626,0.080432218
GFDL-ESM4,ssp126,2015,10.93173066,10.89973626,0.031994402
GFDL-ESM4,ssp126,2016,10.88341091,10.89973626,-0.016325349
GFDL-ESM4,ssp126,2017,11.06671465,10.89973626,0.166978392
GFDL-ESM4,ssp126,2018,11.2812429,10.89973626,0.381506637
GFDL-ESM4,ssp126,2019,10.9234931,10.89973626,0.02375684
GFDL-ESM4,ssp126,2020,11.07236053,10.89973626,0.172624267
GFDL-ESM4,ssp126,2021,11.2567778,10.89973626,0.357041542
GFDL-ESM4,ssp126,2022,11.09561151,10.89973626,0.195875251
GFDL-ESM4,ssp126,2023,11.17731024,10.89973626,0.277573976
GFDL-ESM4,ssp126,2024,11.01339554,10.89973626,0.11365928
GFDL-ESM4,ssp126,2025,11.21013676,10.89973626,0.310400498
GFDL-ESM4,ssp126,2026,11.15413974,10.89973626,0.254403478
GFDL-ESM4,ssp126,2027,11.31274179,10.89973626,0.413005532
GFDL-ESM4,ssp126,2028,11.35479766,10.89973626,0.455061401
GFDL-ESM4,ssp126,2029,11.54091612,10.89973626,0.641179855
GFDL-ESM4,ssp126,2030,11.3175816,10.89973626,0.417845342
GFDL-ESM4,ssp126,2031,11.30497832,10.89973626,0.405242062
GFDL-ESM4,ssp126,2032,11.30706602,10.89973626,0.407329763
GFDL-ESM4,ssp126,2033,11.25921709,10.89973626,0.359480834
GFDL-ESM4,ssp126,2034,11.36007225,10.89973626,0.460335994
GFDL-ESM4,ssp126,2035,11.30186317,10.89973626,0.402126906
GFDL-ESM4,ssp126,2036,11.3753838,10.89973626,0.475647535
GFDL-ESM4,ssp126,2037,11.53113733,10.89973626,0.631401065
GFDL-ESM4,ssp126,2038,11.27009766,10.89973626,0.370361396
GFDL-ESM4,ssp126,2039,11.54552533,10.89973626,0.645789074
GFDL-ESM4,ssp126,2040,11.58465086,10.89973626,0.684914598
GFDL-ESM4,ssp126,2041,11.43028597,10.89973626,0.530549709
GFDL-ESM4,ssp126,2042,11.20768875,10.89973626,0.307952487
GFDL-ESM4,ssp126,2043,11.40722984,10.89973626,0.50749358
GFDL-ESM4,ssp126,2044,11.65366497,10.89973626,0.753928707
GFDL-ESM4,ssp126,2045,11.5131386,10.89973626,0.613402336
GFDL-ESM4,ssp126,2046,11.41382364,10.89973626,0.514087379
GFDL-ESM4,ssp126,2047,11.49102406,10.89973626,0.591287799
GFDL-ESM4,ssp126,2048,11.6703286,10.89973626,0.770592336
GFDL-ESM4,ssp126,2049,11.65291936,10.89973626,0.753183103
GFDL-ESM4,ssp126,2050,11.57649663,10.89973626,0.676760366
GFDL-ESM4,ssp126,2051,11.57900669,10.89973626,0.679270432
GFDL-ESM4,ssp126,2052,11.59387179,10.89973626,0.694135526
GFDL-ESM4,ssp126,2053,11.54805068,10.89973626,0.648314425
GFDL-ESM4,ssp126,2054,11.87044213,10.89973626,0.970705872
GFDL-ESM4,ssp126,2055,11.65577574,10.89973626,0.756039476
GFDL-ESM4,ssp126,2056,11.85837036,10.89973626,0.958634098
GFDL-ESM4,ssp126,2057,11.9127264,10.89973626,1.012990144
GFDL-ESM4,ssp126,2058,11.86782293,10.89973626,0.968086669
GFDL-ESM4,ssp126,2059,11.71408833,10.89973626,0.814352066
GFDL-ESM4,ssp126,2060,11.83218752,10.89973626,0.932451257
GFDL-ESM4,ssp126,2061,11.79869358,10.89973626,0.898957317
GFDL-ESM4,ssp126,2062,11.71100997,10.89973626,0.811273709
GFDL-ESM4,ssp126,2063,11.87623445,10.89973626,0.976498189
GFDL-ESM4,ssp126,2064,11.7136837,10.89973626,0.813947443
GFDL-ESM4,ssp126,2065,12.01554715,10.89973626,1.115810888
GFDL-ESM4,ssp126,2066,11.83512869,10.89973626,0.935392428
GFDL-ESM4,ssp126,2067,11.93287907,10.89973626,1.033142805
GFDL-ESM4,ssp126,2068,11.96059159,10.89973626,1.060855334
GFDL-ESM4,ssp126,2069,11.9133856,10.89973626,1.013649336
GFDL-ESM4,ssp126,2070,12.03271459,10.89973626,1.132978331
GFDL-ESM4,ssp126,2071,11.92318004,10.89973626,1.023443779
GFDL-ESM4,ssp126,2072,12.1025813,10.89973626,1.202845037
GFDL-ESM4,ssp126,2073,11.8543652,10.89973626,0.954628942
GFDL-ESM4,ssp126,2074,12.04890546,10.89973626,1.149169196
GFDL-ESM4,ssp126,2075,12.28426853,10.89973626,1.384532269
GFDL-ESM4,ssp126,2076,11.94941443,10.89973626,1.049678173
GFDL-ESM4,ssp126,2077,12.00598194,10.89973626,1.106245679
GFDL-ESM4,ssp126,2078,12.16683742,10.89973626,1.26710116
GFDL-ESM4,ssp126,2079,12.14457544,10.89973626,1.244839175
GFDL-ESM4,ssp126,2080,12.18295838,10.89973626,1.283222116
GFDL-ESM4,ssp126,2081,12.21744236,10.89973626,1.317706102
GFDL-ESM4,ssp126,2082,12.25276363,10.89973626,1.353027366
GFDL-ESM4,ssp126,2083,12.32761817,10.89973626,1.427881913
GFDL-ESM4,ssp126,2084,12.26148957,10.89973626,1.361753314
GFDL-ESM4,ssp126,2085,12.20121756,10.89973626,1.3014813
GFDL-ESM4,ssp126,2086,12.32873447,10.89973626,1.428998205
GFDL-ESM4,ssp126,2087,12.4938686,10.89973626,1.594132336
GFDL-ESM4,ssp126,2088,12.26782386,10.89973626,1.368087597
GFDL-ESM4,ssp126,2089,12.18465353,10.89973626,1.284917273
GFDL-ESM4,ssp126,2090,12.45230387,10.89973626,1.552567613
GFDL-ESM4,ssp126,2091,12.3228656,10.89973626,1.423129336
GFDL-ESM4,ssp126,2092,12.09444813,10.89973626,1.194711873
GFDL-ESM4,ssp126,2093,12.47471622,10.89973626,1.574979962
GFDL-ESM4,ssp126,2094,12.32664338,10.89973626,1.426907121
GFDL-ESM4,ssp126,2095,12.39787591,10.89973626,1.498139653
GFDL-ESM4,ssp126,2096,12.46643469,10.89973626,1.566698429
GFDL-ESM4,ssp126,2097,12.46731415,10.89973626,1.567577894
GFDL-ESM4,ssp126,2098,12.54744555,10.89973626,1.647709293
GFDL-ESM4,ssp126,2099,12.42791011,10.89973626,1.528173854
GFDL-ESM4,ssp245,2015,11.04174117,10.89973626,0.142004914
GFDL-ESM4,ssp245,2016,10.97523335,10.89973626,0.075497093
GFDL-ESM4,ssp245,2017,11.12128669,10.89973626,0.221550428
GFDL-ESM4,ssp245,2018,11.13276401,10.89973626,0.233027745
GFDL-ESM4,ssp245,2019,10.97299774,10.89973626,0.073261479
GFDL-ESM4,ssp245,2020,11.24193871,10.89973626,0.342202453
GFDL-ESM4,ssp245,2021,11.07371572,10.89973626,0.173979462
GFDL-ESM4,ssp245,2022,11.26144875,10.89973626,0.361712487
GFDL-ESM4,ssp245,2023,11.23504677,10.89973626,0.335310505
GFDL-ESM4,ssp245,2024,11.43808481,10.89973626,0.538348545
GFDL-ESM4,ssp245,2025,11.21725732,10.89973626,0.317521062
GFDL-ESM4,ssp245,2026,11.2287657,10.89973626,0.329029441
GFDL-ESM4,ssp245,2027,11.29500384,10.89973626,0.39526758
GFDL-ESM4,ssp245,2028,11.2876431,10.89973626,0.387906835
GFDL-ESM4,ssp245,2029,11.44674817,10.89973626,0.547011913
GFDL-ESM4,ssp245,2030,11.18356835,10.89973626,0.283832088
GFDL-ESM4,ssp245,2031,11.27789421,10.89973626,0.378157947
GFDL-ESM4,ssp245,2032,11.30305022,10.89973626,0.403313963
GFDL-ESM4,ssp245,2033,11.57211396,10.89973626,0.672377701
GFDL-ESM4,ssp245,2034,11.69028113,10.89973626,0.79054487
GFDL-ESM4,ssp245,2035,11.4994441,10.89973626,0.599707836
GFDL-ESM4,ssp245,2036,11.51872987,10.89973626,0.618993611
GFDL-ESM4,ssp245,2037,11.57444521,10.89973626,0.674708954
GFDL-ESM4,ssp245,2038,11.73255483,10.89973626,0.832818567
GFDL-ESM4,ssp245,2039,11.50897753,10.89973626,0.609241271
GFDL-ESM4,ssp245,2040,11.67603466,10.89973626,0.776298401
GFDL-ESM4,ssp245,2041,11.79166458,10.89973626,0.891928315
GFDL-ESM4,ssp245,2042,11.76202264,10.89973626,0.862286376
GFDL-ESM4,ssp245,2043,11.75193161,10.89973626,0.852195345
GFDL-ESM4,ssp245,2044,11.87663782,10.89973626,0.976901559
GFDL-ESM4,ssp245,2045,11.45949489,10.89973626,0.559758629
GFDL-ESM4,ssp245,2046,11.89263828,10.89973626,0.992902018
GFDL-ESM4,ssp245,2047,11.76025463,10.89973626,0.860518374
GFDL-ESM4,ssp245,2048,11.64655825,10.89973626,0.746821985
GFDL-ESM4,ssp245,2049,11.95510898,10.89973626,1.055372721
GFDL-ESM4,ssp245,2050,12.08617417,10.89973626,1.18643791
GFDL-ESM4,ssp245,2051,11.9324518,10.89973626,1.032715539
GFDL-ESM4,ssp245,2052,12.09094104,10.89973626,1.191204783
GFDL-ESM4,ssp245,2053,12.19775996,10.89973626,1.298023704
GFDL-ESM4,ssp245,2054,12.18980678,10.89973626,1.290070524
GFDL-ESM4,ssp245,2055,12.25658327,10.89973626,1.356847009
GFDL-ESM4,ssp245,2056,12.1766533,10.89973626,1.276917041
GFDL-ESM4,ssp245,2057,12.12450052,10.89973626,1.224764255
GFDL-ESM4,ssp245,2058,11.95110306,10.89973626,1.051366797
GFDL-ESM4,ssp245,2059,12.14174193,10.89973626,1.242005672
GFDL-ESM4,ssp245,2060,12.09805032,10.89973626,1.198314055
GFDL-ESM4,ssp245,2061,12.48776351,10.89973626,1.588027249
GFDL-ESM4,ssp245,2062,12.23419456,10.89973626,1.334458302
GFDL-ESM4,ssp245,2063,12.29817591,10.89973626,1.398439652
GFDL-ESM4,ssp245,2064,12.37770006,10.89973626,1.477963797
GFDL-ESM4,ssp245,2065,12.34492458,10.89973626,1.445188321
GFDL-ESM4,ssp245,2066,12.57130889,10.89973626,1.671572629
GFDL-ESM4,ssp245,2067,12.32143532,10.89973626,1.421699057
GFDL-ESM4,ssp245,2068,12.44779661,10.89973626,1.548060351
GFDL-ESM4,ssp245,2069,12.36367772,10.89973626,1.463941462
GFDL-ESM4,ssp245,2070,12.32274197,10.89973626,1.423005707
GFDL-ESM4,ssp245,2071,12.43614285,10.89973626,1.536406594
GFDL-ESM4,ssp245,2072,12.53356121,10.89973626,1.633824945
GFDL-ESM4,ssp245,2073,12.51497983,10.89973626,1.61524357
GFDL-ESM4,ssp245,2074,12.51193606,10.89973626,1.612199796
GFDL-ESM4,ssp245,2075,12.45483895,10.89973626,1.555102694
GFDL-ESM4,ssp245,2076,12.64223486,10.89973626,1.742498597
GFDL-ESM4,ssp245,2077,12.50029156,10.89973626,1.600555297
GFDL-ESM4,ssp245,2078,12.80075519,10.89973626,1.901018934
GFDL-ESM4,ssp245,2079,12.74817173,10.89973626,1.848435465
GFDL-ESM4,ssp245,2080,12.59214325,10.89973626,1.692406991
GFDL-ESM4,ssp245,2081,12.75875482,10.89973626,1.859018557
GFDL-ESM4,ssp245,2082,12.73445161,10.89973626,1.834715354
GFDL-ESM4,ssp245,2083,12.8919018,10.89973626,1.99216554
GFDL-ESM4,ssp245,2084,13.04338539,10.89973626,2.143649129
GFDL-ESM4,ssp245,2085,12.68648112,10.89973626,1.786744855
GFDL-ESM4,ssp245,2086,12.95431542,10.89973626,2.054579157
GFDL-ESM4,ssp245,2087,12.95034683,10.89973626,2.050610568
GFDL-ESM4,ssp245,2088,13.07921405,10.89973626,2.179477789
GFDL-ESM4,ssp245,2089,13.05336731,10.89973626,2.153631052
GFDL-ESM4,ssp245,2090,12.96671787,10.89973626,2.066981613
GFDL-ESM4,ssp245,2091,13.0478782,10.89973626,2.148141936
GFDL-ESM4,ssp245,2092,13.01989204,10.89973626,2.120155782
GFDL-ESM4,ssp245,2093,13.27382648,10.89973626,2.374090218
GFDL-ESM4,ssp245,2094,13.1765935,10.89973626,2.276857235
GFDL-ESM4,ssp245,2095,13.43154946,10.89973626,2.531813196
GFDL-ESM4,ssp245,2096,13.22553775,10.89973626,2.325801492
GFDL-ESM4,ssp245,2097,13.17725871,10.89973626,2.277522454
GFDL-ESM4,ssp245,2098,13.11011228,10.89973626,2.210376015
GFDL-ESM4,ssp245,2099,13.10491172,10.89973626,2.205175457
GFDL-ESM4,ssp370,2015,10.79007217,10.89973626,-0.109664095
GFDL-ESM4,ssp370,2016,11.04798796,10.89973626,0.148251702
GFDL-ESM4,ssp370,2017,11.11284405,10.89973626,0.213107792
GFDL-ESM4,ssp370,2018,10.89801845,10.89973626,-0.001717809
GFDL-ESM4,ssp370,2019,11.23123022,10.89973626,0.331493959
GFDL-ESM4,ssp370,2020,11.10202258,10.89973626,0.20228632
GFDL-ESM4,ssp370,2021,11.21386935,10.89973626,0.314133094
GFDL-ESM4,ssp370,2022,11.42608495,10.89973626,0.526348693
GFDL-ESM4,ssp370,2023,11.37670348,10.89973626,0.476967222
GFDL-ESM4,ssp370,2024,11.27342337,10.89973626,0.373687112
GFDL-ESM4,ssp370,2025,11.23536827,10.89973626,0.335632008
GFDL-ESM4,ssp370,2026,11.12085777,10.89973626,0.221121513
GFDL-ESM4,ssp370,2027,11.32964151,10.89973626,0.429905248
GFDL-ESM4,ssp370,2028,11.42756856,10.89973626,0.527832304
GFDL-ESM4,ssp370,2029,11.37150694,10.89973626,0.471770675
GFDL-ESM4,ssp370,2030,11.51138193,10.89973626,0.611645668
GFDL-ESM4,ssp370,2031,11.57361928,10.89973626,0.673883015
GFDL-ESM4,ssp370,2032,11.57477862,10.89973626,0.675042357
GFDL-ESM4,ssp370,2033,11.56122531,10.89973626,0.661489051
GFDL-ESM4,ssp370,2034,11.69702847,10.89973626,0.797292207
GFDL-ESM4,ssp370,2035,11.76748707,10.89973626,0.86775081
GFDL-ESM4,ssp370,2036,11.62137059,10.89973626,0.721634329
GFDL-ESM4,ssp370,2037,11.95939465,10.89973626,1.059658389
GFDL-ESM4,ssp370,2038,11.81621647,10.89973626,0.916480214
GFDL-ESM4,ssp370,2039,11.86837329,10.89973626,0.96863703
GFDL-ESM4,ssp370,2040,11.98926135,10.89973626,1.089525092
GFDL-ESM4,ssp370,2041,11.97052584,10.89973626,1.070789582
GFDL-ESM4,ssp370,2042,12.09528059,10.89973626,1.195544328
GFDL-ESM4,ssp370,2043,12.05382338,10.89973626,1.154087118
GFDL-ESM4,ssp370,2044,11.98444028,10.89973626,1.084704019
GFDL-ESM4,ssp370,2045,12.13997747,10.89973626,1.240241213
GFDL-ESM4,ssp370,2046,11.99811419,10.89973626,1.09837793
GFDL-ESM4,ssp370,2047,12.18725279,10.89973626,1.287516526
GFDL-ESM4,ssp370,2048,12.20920231,10.89973626,1.309466048
GFDL-ESM4,ssp370,2049,12.22728017,10.89973626,1.32754391
GFDL-ESM4,ssp370,2050,12.27599398,10.89973626,1.376257717
GFDL-ESM4,ssp370,2051,12.10486088,10.89973626,1.205124618
GFDL-ESM4,ssp370,2052,12.30420006,10.89973626,1.404463801
GFDL-ESM4,ssp370,2053,12.42065272,10.89973626,1.520916463
GFDL-ESM4,ssp370,2054,12.46825839,10.89973626,1.568522128
GFDL-ESM4,ssp370,2055,12.36541889,10.89973626,1.46568263
GFDL-ESM4,ssp370,2056,12.68038913,10.89973626,1.780652873
GFDL-ESM4,ssp370,2057,12.4644275,10.89973626,1.564691236
GFDL-ESM4,ssp370,2058,12.72466763,10.89973626,1.824931368
GFDL-ESM4,ssp370,2059,12.69966037,10.89973626,1.799924113
GFDL-ESM4,ssp370,2060,12.61101406,10.89973626,1.711277798
GFDL-ESM4,ssp370,2061,12.94186293,10.89973626,2.042126668
GFDL-ESM4,ssp370,2062,12.62595349,10.89973626,1.726217227
GFDL-ESM4,ssp370,2063,12.91995269,10.89973626,2.020216433
GFDL-ESM4,ssp370,2064,12.97028836,10.89973626,2.070552096
GFDL-ESM4,ssp370,2065,12.81040834,10.89973626,1.910672079
GFDL-ESM4,ssp370,2066,13.09874289,10.89973626,2.199006626
GFDL-ESM4,ssp370,2067,12.94250575,10.89973626,2.042769493
GFDL-ESM4,ssp370,2068,13.04811886,10.89973626,2.148382596
GFDL-ESM4,ssp370,2069,13.08577853,10.89973626,2.186042267
GFDL-ESM4,ssp370,2070,13.07958714,10.89973626,2.179850883
GFDL-ESM4,ssp370,2071,13.23426547,10.89973626,2.334529211
GFDL-ESM4,ssp370,2072,13.27355141,10.89973626,2.37381515
GFDL-ESM4,ssp370,2073,13.00997321,10.89973626,2.110236953
GFDL-ESM4,ssp370,2074,13.41788216,10.89973626,2.518145904
GFDL-ESM4,ssp370,2075,13.10352658,10.89973626,2.203790322
GFDL-ESM4,ssp370,2076,13.46869545,10.89973626,2.568959191
GFDL-ESM4,ssp370,2077,13.52185881,10.89973626,2.622122549
GFDL-ESM4,ssp370,2078,13.29770251,10.89973626,2.397966246
GFDL-ESM4,ssp370,2079,13.42138505,10.89973626,2.521648789
GFDL-ESM4,ssp370,2080,13.38016249,10.89973626,2.480426229
GFDL-ESM4,ssp370,2081,13.52932081,10.89973626,2.629584552
GFDL-ESM4,ssp370,2082,13.56051151,10.89973626,2.660775247
GFDL-ESM4,ssp370,2083,13.73349917,10.89973626,2.833762911
GFDL-ESM4,ssp370,2084,13.83974124,10.89973626,2.940004982
GFDL-ESM4,ssp370,2085,13.89265054,10.89973626,2.992914275
GFDL-ESM4,ssp370,2086,13.7004726,10.89973626,2.800736341
GFDL-ESM4,ssp370,2087,13.78569043,10.89973626,2.885954165
GFDL-ESM4,ssp370,2088,13.65174875,10.89973626,2.752012492
GFDL-ESM4,ssp370,2089,13.80012121,10.89973626,2.900384953
GFDL-ESM4,ssp370,2090,14.0557721,10.89973626,3.156035843
GFDL-ESM4,ssp370,2091,14.17712413,10.89973626,3.277387871
GFDL-ESM4,ssp370,2092,13.87849661,10.89973626,2.978760353
GFDL-ESM4,ssp370,2093,13.99898705,10.89973626,3.099250793
GFDL-ESM4,ssp370,2094,14.11047836,10.89973626,3.210742099
GFDL-ESM4,ssp370,2095,14.19093067,10.89973626,3.291194414
GFDL-ESM4,ssp370,2096,14.1039232,10.89973626,3.204186939
GFDL-ESM4,ssp370,2097,14.29582723,10.89973626,3.396090972
GFDL-ESM4,ssp370,2098,14.23204347,10.89973626,3.332307211
GFDL-ESM4,ssp370,2099,14.33123421,10.89973626,3.431497946
GFDL-ESM4,ssp585,2015,11.04572259,10.89973626,0.145986328
GFDL-ESM4,ssp585,2016,11.03459058,10.89973626,0.134854319
GFDL-ESM4,ssp585,2017,11.03526503,10.89973626,0.135528768
GFDL-ESM4,ssp585,2018,11.12844959,10.89973626,0.228713327
GFDL-ESM4,ssp585,2019,11.18513064,10.89973626,0.285394377
GFDL-ESM4,ssp585,2020,11.2056243,10.89973626,0.305888037
GFDL-ESM4,ssp585,2021,11.27342152,10.89973626,0.373685262
GFDL-ESM4,ssp585,2022,11.55092614,10.89973626,0.651189879
GFDL-ESM4,ssp585,2023,11.48117024,10.89973626,0.58143398
GFDL-ESM4,ssp585,2024,11.4333337,10.89973626,0.533597437
GFDL-ESM4,ssp585,2025,11.60751729,10.89973626,0.707781032
GFDL-ESM4,ssp585,2026,11.53907585,10.89973626,0.639339594
GFDL-ESM4,ssp585,2027,11.77532058,10.89973626,0.875584317
GFDL-ESM4,ssp585,2028,11.73447411,10.89973626,0.834737853
GFDL-ESM4,ssp585,2029,11.73297222,10.89973626,0.833235961
GFDL-ESM4,ssp585,2030,11.85546594,10.89973626,0.955729678
GFDL-ESM4,ssp585,2031,11.6692862,10.89973626,0.769549937
GFDL-ESM4,ssp585,2032,11.77879067,10.89973626,0.879054408
GFDL-ESM4,ssp585,2033,11.82710319,10.89973626,0.927366932
GFDL-ESM4,ssp585,2034,12.04405879,10.89973626,1.144322532
GFDL-ESM4,ssp585,2035,12.29149885,10.89973626,1.391762589
GFDL-ESM4,ssp585,2036,12.4082045,10.89973626,1.508468236
GFDL-ESM4,ssp585,2037,12.27402604,10.89973626,1.374289779
GFDL-ESM4,ssp585,2038,12.31473267,10.89973626,1.414996412
GFDL-ESM4,ssp585,2039,12.09583584,10.89973626,1.196099576
GFDL-ESM4,ssp585,2040,12.30433334,10.89973626,1.404597076
GFDL-ESM4,ssp585,2041,12.33257157,10.89973626,1.432835311
GFDL-ESM4,ssp585,2042,12.41041534,10.89973626,1.510679078
GFDL-ESM4,ssp585,2043,12.52271122,10.89973626,1.62297496
GFDL-ESM4,ssp585,2044,12.54436904,10.89973626,1.644632777
